customer_id,ref_date,is_new,days_relationship,score_band,recency_days,freq_90d,monetary_90d,weekend_ratio,spend_std_90d,app_interactions_30d,engagement_rate,multimodal_90d,plan_active,plan_price,reactivations_12m,inadimplencia,churn_90d,convert_30d,ltv_12m
6285,2025-05-16,1,60,650-700,20,4,193.4,0.294,121.81,2,1.0,0,0,0,0,0,1,0,372.53
6286,2025-08-04,0,964,650-700,42,27,1516.31,0.362,137.25,1,0.031,4,1,99,0,0,0,0,5390.47
6287,2025-12-18,0,1232,600-650,6,34,1193.63,0.22,41.41,3,0.073,3,1,99,0,0,0,0,4213.64
6288,2025-12-18,1,70,650-700,2,1,193.58,0.446,0.0,1,0.429,0,0,0,0,0,0,0,541.43
6289,2025-06-06,0,272,600-650,151,27,1157.71,0.264,116.4,3,0.331,3,1,79,1,0,0,0,3504.04
6290,2024-07-10,0,242,<600,195,26,566.9,0.169,130.69,4,0.496,4,0,0,0,0,0,0,1079.21
6291,2025-02-24,0,1348,700-800,189,21,794.65,0.39,63.65,2,0.045,5,0,0,2,0,0,1,2281.39
6292,2024-03-24,0,833,600-650,53,32,1497.24,0.233,126.41,0,0.0,3,0,0,0,0,1,0,3430.63
6293,2025-07-19,1,33,800+,23,5,218.87,0.234,76.94,1,0.909,1,0,0,0,0,0,0,836.59
6294,2024-03-26,0,163,650-700,204,26,811.99,0.216,105.51,3,0.552,3,0,0,0,0,0,0,2013.34
6295,2025-03-25,0,983,650-700,65,37,848.46,0.45,154.21,1,0.031,5,1,129,0,0,0,1,3759.76
6296,2025-12-03,0,1313,<600,167,25,570.75,0.336,151.23,5,0.114,8,0,0,0,0,1,0,1111.72
6297,2025-05-05,1,56,<600,13,5,223.55,0.228,29.47,1,0.536,1,0,0,0,0,1,0,335.44
6298,2024-10-03,0,1279,700-800,68,27,1606.11,0.372,167.08,2,0.047,3,1,79,0,1,0,1,4374.93
6299,2025-08-13,0,895,700-800,141,28,1262.29,0.258,118.24,2,0.067,6,0,0,0,0,0,0,3645.93
6300,2025-10-04,1,68,650-700,6,2,154.91,0.33,96.38,3,1.324,0,0,0,0,0,0,0,592.34
6301,2025-03-11,0,310,700-800,111,27,632.8,0.278,108.4,3,0.29,4,0,0,0,0,0,1,1712.5
6302,2024-10-30,0,921,600-650,191,22,1324.95,0.123,132.77,2,0.065,7,0,0,0,0,0,0,3241.25
6303,2024-06-28,0,1024,650-700,77,22,364.79,0.356,76.45,2,0.059,4,0,0,0,0,0,0,1004.66
6304,2024-07-18,1,59,600-650,1,1,219.87,0.165,236.06,1,0.508,0,0,0,0,0,0,0,632.01
6305,2025-04-25,1,75,650-700,11,3,141.16,0.574,118.28,0,0.0,0,0,0,0,0,1,0,371.98
6306,2025-12-03,0,1004,700-800,145,21,1223.58,0.36,118.41,5,0.149,6,1,99,0,0,0,0,4774.14
6307,2025-02-27,0,191,650-700,93,26,1591.82,0.439,97.91,7,1.099,6,1,99,0,0,0,0,5681.29
6308,2024-06-16,1,23,600-650,28,3,169.43,0.45,80.73,0,0.0,0,1,79,0,0,0,0,1142.88
6309,2024-09-09,0,1151,650-700,26,22,1395.14,0.397,179.23,3,0.078,6,1,79,0,0,0,0,4822.75
6310,2025-09-29,1,70,700-800,9,1,76.49,0.349,36.31,1,0.429,0,0,0,0,0,1,0,233.77
6311,2024-09-18,0,115,700-800,100,21,1274.35,0.487,129.3,3,0.783,3,0,0,0,0,0,0,3806.89
6312,2025-09-12,1,21,600-650,2,3,95.08,0.222,166.61,1,1.0,2,0,0,0,0,0,1,2.09
6313,2024-07-15,0,865,800+,37,23,469.71,0.243,135.9,2,0.069,4,1,79,1,0,0,0,2493.54
6314,2025-08-13,0,1140,<600,142,25,884.62,0.102,0.0,2,0.053,1,0,0,0,0,0,0,1825.29
6315,2025-11-16,1,1,700-800,28,3,174.41,0.376,53.42,0,0.0,1,0,0,0,0,1,0,654.41
6316,2024-02-10,0,775,650-700,136,26,1248.0,0.254,71.7,3,0.116,5,1,99,1,0,0,0,4481.76
6317,2024-09-17,0,687,650-700,186,28,1686.82,0.349,80.45,1,0.044,4,0,0,0,0,0,1,4530.71
6318,2025-01-16,1,19,600-650,9,3,80.2,0.449,160.86,0,0.0,0,0,0,0,0,0,0,215.74
6319,2025-05-21,0,1395,600-650,197,33,1196.78,0.356,111.19,3,0.065,3,0,0,1,0,0,0,2585.16
6320,2025-09-23,0,664,600-650,27,28,1161.39,0.328,0.0,2,0.09,4,1,49,0,0,1,0,3712.52
6321,2024-02-22,1,42,650-700,27,2,216.82,0.063,183.9,1,0.714,0,0,0,0,0,0,0,613.55
6322,2024-02-27,0,951,700-800,19,32,1014.69,0.345,108.35,1,0.032,2,1,129,0,0,1,0,4534.16
6323,2024-06-03,0,436,<600,14,23,1300.62,0.273,171.27,2,0.138,3,0,0,0,0,1,1,2745.55
6324,2024-02-08,1,6,600-650,16,5,161.29,0.21,77.66,1,1.0,1,0,0,0,0,0,0,346.13
6325,2024-08-07,0,1005,650-700,134,27,732.91,0.364,117.3,0,0.0,4,0,0,1,0,0,0,1948.53
6326,2024-01-22,1,44,800+,7,3,88.16,0.38,125.07,1,0.682,1,0,0,0,0,0,0,362.84
6327,2025-11-08,0,701,650-700,142,32,1056.56,0.341,45.01,2,0.086,4,0,0,1,0,0,0,2749.62
6328,2025-08-08,1,43,650-700,4,3,132.49,0.114,46.88,4,2.791,1,0,0,0,0,0,0,275.9
6329,2024-11-21,0,537,650-700,98,22,1200.87,0.238,56.79,3,0.168,4,1,79,0,0,0,0,4134.64
6330,2025-08-27,0,1117,600-650,80,17,1814.86,0.302,0.0,3,0.081,2,0,0,0,0,0,0,4206.02
6331,2024-03-28,0,734,650-700,102,31,1003.0,0.326,88.18,2,0.082,4,0,0,0,0,0,1,2613.46
6332,2025-04-26,0,701,600-650,27,27,1833.64,0.195,187.83,1,0.043,4,0,0,0,1,0,0,3450.74
6333,2025-03-25,0,599,700-800,20,28,1441.98,0.161,82.18,2,0.1,3,1,79,0,0,0,1,5407.36
6334,2025-01-02,0,385,700-800,160,31,720.58,0.253,101.2,2,0.156,2,1,79,1,0,0,0,3132.44
6335,2024-07-12,0,1024,700-800,59,24,607.52,0.331,115.67,2,0.059,2,0,0,0,0,0,0,1679.48
6336,2025-04-21,1,32,600-650,6,4,162.6,0.346,40.11,3,2.812,0,0,0,0,0,0,0,364.73
6337,2024-05-30,1,48,650-700,3,2,244.8,0.192,45.22,1,0.625,0,1,129,0,0,0,0,1935.16
6338,2025-01-10,0,1166,<600,136,34,1522.23,0.269,95.2,3,0.077,2,0,0,0,0,0,0,2944.11
6339,2025-02-15,0,840,700-800,46,18,1375.93,0.432,178.86,2,0.071,0,0,0,0,0,0,0,3817.86
6340,2025-10-08,0,306,600-650,9,28,1308.23,0.324,149.98,2,0.196,3,1,79,0,0,1,0,4104.03
6341,2025-11-25,1,23,700-800,1,1,123.12,0.252,172.47,0,0.0,1,0,0,0,0,0,0,318.45
6342,2025-09-19,0,885,650-700,153,27,1466.96,0.302,172.63,4,0.136,4,1,129,1,0,0,0,5267.38
6343,2024-10-09,0,90,600-650,9,36,786.52,0.368,267.07,2,0.667,2,0,0,0,0,0,0,1904.81
6344,2025-09-26,1,57,650-700,18,0,162.6,0.341,5.16,1,0.526,1,0,0,0,0,0,0,426.46
6345,2025-07-28,0,167,650-700,85,29,2168.29,0.325,20.94,2,0.359,2,0,0,0,0,0,0,5881.61
6346,2025-03-25,0,465,700-800,182,24,178.16,0.248,176.23,8,0.516,7,1,99,0,0,0,0,1301.9
6347,2025-08-28,1,8,800+,12,4,157.9,0.268,138.64,1,1.0,0,0,0,0,0,0,0,399.63
6348,2024-11-16,0,1253,<600,123,26,1440.74,0.543,78.35,0,0.0,1,0,0,0,0,0,0,2710.56
6349,2024-08-28,0,754,600-650,133,32,540.71,0.228,112.6,1,0.04,2,0,0,1,0,0,0,1366.67
6350,2025-07-10,0,859,700-800,48,20,1795.42,0.194,178.75,3,0.105,2,0,0,1,0,0,0,4932.59
6351,2025-02-26,1,24,600-650,17,3,275.44,0.327,95.9,1,1.0,0,0,0,0,0,1,0,393.83
6352,2024-09-30,0,197,650-700,183,33,748.39,0.284,144.99,2,0.305,4,0,0,0,0,0,0,1930.09
6353,2025-12-21,0,523,800+,115,20,721.43,0.274,131.39,0,0.0,2,1,49,0,0,0,0,2667.67
6354,2025-03-08,1,28,600-650,17,1,256.7,0.329,95.91,1,1.0,0,0,0,0,0,0,0,526.7
6355,2024-02-26,0,962,800+,52,26,634.81,0.484,108.96,2,0.062,4,1,49,1,0,0,0,2602.83
6356,2025-03-14,1,12,600-650,5,5,183.32,0.259,108.81,2,2.0,0,0,0,0,0,0,1,489.38
6357,2025-04-26,0,805,650-700,56,25,750.53,0.421,63.39,3,0.112,4,1,79,1,0,0,0,3010.85
6358,2024-03-08,0,1252,700-800,204,21,949.46,0.288,129.92,2,0.048,3,1,49,0,0,0,0,3320.89
6359,2025-07-18,1,68,<600,19,1,82.91,0.483,123.21,2,0.882,2,1,99,0,0,1,0,1070.39
6360,2024-07-04,0,868,700-800,103,23,1052.39,0.373,17.39,1,0.035,1,0,0,2,0,0,0,3179.24
6361,2024-09-08,0,134,700-800,161,28,1049.86,0.332,124.8,5,1.119,1,0,0,0,0,0,0,2836.18
6362,2025-03-16,0,98,<600,152,18,852.64,0.249,14.35,5,1.531,2,1,129,0,0,1,0,2921.0
6363,2024-12-07,0,223,650-700,151,30,362.29,0.396,62.53,1,0.135,2,0,0,0,0,1,0,917.51
6364,2024-06-25,0,301,800+,190,26,271.46,0.394,14.58,5,0.498,2,0,0,1,0,0,0,823.59
6365,2024-12-01,0,893,650-700,184,28,904.03,0.297,165.75,3,0.101,3,0,0,0,0,0,0,2388.02
6366,2025-04-18,0,269,650-700,55,26,1413.87,0.327,153.87,3,0.335,4,0,0,0,0,1,0,3753.15
6367,2024-04-09,0,1201,650-700,102,20,888.25,0.071,114.28,2,0.05,5,0,0,1,0,0,1,2251.86
6368,2024-03-15,1,5,<600,4,3,119.58,0.355,141.19,1,1.0,1,0,0,0,0,0,0,290.14
6369,2025-06-20,0,1172,<600,174,31,973.16,0.103,90.41,3,0.077,2,0,0,1,0,0,0,1823.45
6370,2025-09-23,0,1171,700-800,190,35,1132.11,0.284,0.0,0,0.0,2,1,79,0,0,0,0,4507.15
6371,2024-09-20,1,62,600-650,16,5,159.11,0.305,63.96,2,0.968,0,0,0,0,0,0,0,614.14
6372,2024-03-19,0,602,800+,40,22,944.87,0.421,141.16,1,0.05,7,0,0,0,0,1,0,2929.45
6373,2024-02-20,1,78,800+,6,3,173.17,0.261,80.78,1,0.385,1,0,0,0,0,0,0,710.11
6374,2024-01-04,0,998,700-800,114,20,1016.64,0.233,30.7,1,0.03,5,1,79,0,0,0,1,3909.01
6375,2024-12-05,0,949,650-700,10,37,779.37,0.171,168.84,3,0.095,1,0,0,0,0,0,0,2045.12
6376,2024-06-12,0,880,700-800,157,29,806.88,0.321,1.05,2,0.068,1,1,79,0,0,0,0,3343.9
6377,2024-04-19,0,366,<600,114,27,698.33,0.469,191.29,5,0.41,2,1,99,0,0,1,0,2194.25
6378,2025-11-21,0,1299,800+,149,36,1460.85,0.351,103.76,3,0.069,4,1,49,0,0,0,1,5606.23
6379,2025-01-24,0,639,800+,134,17,1786.22,0.16,28.81,3,0.141,4,1,49,0,0,1,1,6829.5
6380,2025-12-23,1,79,700-800,5,6,152.05,0.262,190.72,0,0.0,0,0,0,0,1,0,0,211.15
6381,2024-01-11,0,1192,650-700,171,27,1090.88,0.191,195.99,2,0.05,2,0,0,0,0,0,1,2861.2
6382,2024-09-18,0,268,700-800,106,23,1808.87,0.468,11.9,3,0.336,1,0,0,0,0,1,0,5366.84
6383,2025-02-20,1,68,<600,7,6,197.52,0.184,235.61,3,1.324,0,0,0,0,0,0,0,325.23
6384,2025-12-10,0,667,700-800,100,26,1436.69,0.326,151.73,1,0.045,8,1,49,1,0,0,1,4897.72
6385,2025-12-11,0,259,650-700,46,23,1233.2,0.287,244.67,1,0.116,3,0,0,0,0,0,1,3362.46
6386,2025-05-12,0,1267,<600,96,21,480.25,0.296,125.81,3,0.071,3,0,0,1,0,0,0,765.8
6387,2025-09-18,0,659,650-700,54,35,589.52,0.564,102.08,0,0.0,5,0,0,0,0,0,0,1753.7
6388,2024-07-01,0,452,800+,135,20,321.62,0.27,160.32,3,0.199,3,0,0,2,0,0,0,946.24
6389,2024-04-16,0,139,700-800,183,34,1734.77,0.173,181.8,3,0.647,1,1,99,0,0,0,0,6322.87
6390,2025-07-30,0,1241,600-650,18,32,974.09,0.307,90.0,1,0.024,4,0,0,1,1,0,0,1793.16
6391,2024-09-14,1,45,650-700,24,5,198.28,0.103,119.1,0,0.0,0,0,0,0,1,0,0,418.66
6392,2025-06-18,0,215,700-800,44,25,1495.01,0.425,96.01,3,0.419,2,1,79,0,0,0,0,5665.94
6393,2024-05-04,1,41,600-650,5,2,166.18,0.123,81.78,1,0.732,3,0,0,0,0,0,0,393.02
6394,2024-01-17,0,1300,800+,65,24,1016.4,0.289,143.85,2,0.046,3,1,79,0,0,0,0,4149.63
6395,2025-12-04,0,899,600-650,184,23,1379.15,0.087,25.29,2,0.067,2,0,0,0,0,0,0,3231.17
6396,2024-01-02,0,719,600-650,97,29,505.64,0.392,122.42,1,0.042,2,0,0,0,0,0,0,999.76
6397,2025-01-28,0,963,<600,1,26,848.06,0.245,208.55,2,0.062,3,1,49,0,0,0,1,2431.69
6398,2025-11-26,0,1260,800+,129,24,1325.13,0.232,17.86,0,0.0,7,0,0,1,0,0,0,4207.83
6399,2025-09-03,0,819,700-800,107,24,1179.41,0.29,126.04,5,0.183,5,1,99,0,0,0,0,4554.68
6400,2025-07-11,0,746,700-800,39,31,1227.98,0.315,177.41,5,0.201,2,0,0,1,0,0,0,3476.21
6401,2024-07-27,0,1345,650-700,176,28,595.87,0.411,108.42,2,0.045,6,0,0,0,0,0,0,1577.13
6402,2024-10-13,0,832,<600,11,31,1620.47,0.316,18.3,4,0.144,2,1,99,0,0,0,0,4707.09
6403,2024-09-12,1,72,650-700,25,6,151.57,0.191,163.05,3,1.25,0,0,0,0,0,0,0,273.67
6404,2025-12-30,1,26,600-650,9,2,115.34,0.517,79.38,1,1.0,1,0,0,0,0,0,0,519.17
6405,2024-09-18,0,899,650-700,58,30,1514.39,0.089,169.09,3,0.1,3,0,0,0,0,0,0,3815.4
6406,2025-05-21,1,89,700-800,24,7,140.91,0.161,30.53,2,0.674,1,0,0,0,0,0,0,332.6
6407,2024-10-16,1,8,650-700,28,3,142.12,0.489,188.08,0,0.0,1,0,0,0,0,1,0,200.58
6408,2024-12-24,0,125,650-700,67,22,117.13,0.155,1.25,2,0.48,4,0,0,1,0,0,0,292.78
6409,2025-04-30,1,20,600-650,14,4,191.9,0.412,150.06,3,3.0,0,0,0,0,0,0,0,438.19
6410,2025-08-05,0,638,700-800,144,20,911.64,0.226,89.61,2,0.094,5,1,49,0,0,0,0,3343.74
6411,2025-10-25,0,440,600-650,188,37,1494.57,0.394,155.68,2,0.136,3,1,49,0,1,0,0,3091.44
6412,2025-02-11,0,278,800+,16,21,883.9,0.186,135.8,3,0.324,3,0,0,0,1,0,0,2395.34
6413,2024-06-22,0,1351,650-700,43,23,1091.05,0.248,78.67,3,0.067,1,1,99,1,0,0,0,4155.89
6414,2024-01-23,0,411,650-700,119,35,926.48,0.173,134.4,0,0.0,5,1,49,0,0,0,0,2920.45
6415,2025-02-27,0,1308,700-800,71,16,836.82,0.32,108.79,4,0.092,2,0,0,1,0,0,0,2406.28
6416,2024-03-26,0,327,<600,22,31,1036.9,0.213,126.27,3,0.275,1,1,79,1,0,0,0,2857.42
6417,2024-01-23,0,1368,800+,47,25,221.06,0.05,34.05,2,0.044,4,1,129,0,0,0,0,2139.14
6418,2025-01-19,0,255,800+,72,21,902.39,0.168,174.74,2,0.235,0,0,0,0,0,0,0,2764.77
6419,2024-07-27,0,166,650-700,134,24,1067.12,0.328,142.73,2,0.361,8,1,99,0,0,0,0,3912.31
6420,2024-12-05,0,1286,600-650,73,16,960.04,0.379,87.75,4,0.093,3,0,0,0,0,0,1,2235.7
6421,2025-01-18,0,816,700-800,131,17,1376.32,0.547,214.04,1,0.037,5,0,0,0,0,1,0,3618.23
6422,2024-04-28,0,966,<600,52,24,1832.2,0.497,170.03,3,0.093,2,0,0,0,0,0,0,3632.18
6423,2024-03-11,0,317,700-800,204,29,1009.52,0.346,238.08,6,0.568,5,0,0,1,0,0,0,2949.39
6424,2025-09-10,1,49,700-800,28,2,194.89,0.042,0.0,3,1.837,0,0,0,0,0,0,0,582.81
6425,2024-09-30,0,1197,600-650,120,27,1314.88,0.268,126.46,4,0.1,2,1,99,0,0,0,0,4094.31
6426,2024-02-11,0,1344,<600,140,23,996.68,0.123,139.88,2,0.045,4,0,0,2,0,0,0,2026.67
6427,2025-10-07,1,13,<600,4,1,171.76,0.257,0.0,0,0.0,2,0,0,0,0,0,0,267.46
6428,2025-12-02,0,103,700-800,77,22,657.45,0.277,126.39,5,1.456,3,0,0,0,0,0,0,1789.37
6429,2024-02-23,0,1105,650-700,134,23,1128.7,0.237,60.61,2,0.054,2,1,129,0,0,0,0,4546.31
6430,2024-11-21,0,1376,800+,184,34,1276.95,0.546,120.3,4,0.087,5,0,0,0,1,0,1,3051.31
6431,2024-07-18,1,34,600-650,16,5,126.36,0.354,95.28,1,0.882,1,1,49,0,0,0,0,1003.53
6432,2024-07-15,0,1216,800+,42,27,536.2,0.572,190.54,1,0.025,1,1,49,1,0,0,0,2471.37
6433,2024-09-06,0,340,800+,99,24,757.75,0.163,53.81,3,0.265,3,0,0,0,0,0,0,2461.45
6434,2025-07-05,1,19,650-700,22,2,166.02,0.188,156.51,4,4.0,0,0,0,0,0,0,0,448.16
6435,2025-10-27,0,986,<600,4,19,1644.14,0.235,200.05,2,0.061,4,1,79,1,0,1,0,4353.11
6436,2024-12-03,0,1410,700-800,59,22,828.96,0.359,139.38,2,0.043,3,1,49,0,0,0,1,3238.21
6437,2024-02-10,0,956,700-800,88,21,1736.09,0.368,268.45,3,0.094,3,0,0,1,1,0,0,3783.78
6438,2024-04-05,0,579,700-800,22,26,1153.0,0.527,164.7,5,0.259,3,0,0,0,0,0,1,3366.54
6439,2024-01-25,0,1327,600-650,61,31,1417.46,0.303,145.43,4,0.09,4,1,79,1,0,0,0,4126.78
6440,2025-03-24,0,286,<600,74,21,875.28,0.153,110.55,3,0.315,2,1,79,0,0,0,0,2449.17
6441,2025-02-11,0,666,600-650,71,28,593.83,0.357,204.86,3,0.135,2,0,0,1,0,0,0,1354.87
6442,2025-08-28,1,50,700-800,17,6,174.28,0.511,49.0,2,1.2,0,0,0,0,0,0,0,474.2
6443,2025-12-05,1,69,<600,28,3,169.15,0.247,232.07,1,0.435,0,0,0,0,0,1,0,504.87
6444,2025-09-04,0,1120,700-800,162,16,1329.84,0.32,227.13,5,0.134,3,1,49,1,0,0,0,4281.65
6445,2025-01-16,0,666,600-650,54,25,404.81,0.364,221.5,2,0.09,3,0,0,0,0,1,0,995.24
6446,2025-11-10,1,44,650-700,14,2,190.49,0.416,114.0,2,1.364,0,0,0,0,0,0,0,594.01
6447,2025-12-06,1,58,650-700,14,2,144.53,0.168,223.95,4,2.069,1,0,0,0,0,0,0,407.29
6448,2025-10-05,0,465,800+,9,24,537.76,0.227,148.42,3,0.194,1,1,99,0,0,0,0,3098.23
6449,2025-11-26,1,75,650-700,20,1,186.11,0.495,116.05,3,1.2,1,0,0,0,0,0,0,348.9
6450,2024-01-03,0,1225,650-700,54,31,1534.84,0.303,129.73,5,0.122,3,1,49,0,0,0,1,4931.23
6451,2025-03-31,0,1250,700-800,64,24,583.26,0.199,138.73,4,0.096,5,0,0,0,0,0,0,1587.75
6452,2024-07-28,0,1318,700-800,48,29,243.62,0.185,40.34,3,0.068,5,1,79,0,0,0,0,1493.4
6453,2024-05-04,0,1080,700-800,47,20,1215.58,0.289,143.24,3,0.083,2,0,0,0,0,0,0,3343.76
6454,2025-12-01,0,632,650-700,166,24,1169.82,0.278,99.62,7,0.332,1,0,0,0,1,0,0,2477.08
6455,2024-07-31,0,611,800+,31,21,891.46,0.377,37.56,4,0.196,4,1,49,1,0,0,0,3846.99
6456,2025-06-24,1,78,800+,5,2,247.78,0.315,22.38,0,0.0,0,1,99,0,0,0,0,2077.88
6457,2024-04-14,0,1110,700-800,101,29,876.55,0.15,104.78,9,0.243,4,0,0,0,0,0,1,2774.33
6458,2025-02-24,0,815,<600,111,28,1133.16,0.193,145.7,3,0.11,1,0,0,0,0,1,0,2102.38
6459,2024-01-02,0,761,650-700,82,32,463.39,0.597,137.06,4,0.158,2,1,99,0,0,0,0,2162.66
6460,2025-04-22,0,657,700-800,144,29,1005.51,0.425,153.98,3,0.137,2,1,99,0,0,0,0,3868.0
6461,2025-10-02,0,1016,600-650,15,27,851.32,0.194,94.35,2,0.059,4,0,0,1,0,1,0,2017.84
6462,2025-04-03,0,1330,650-700,194,32,1439.87,0.301,84.76,1,0.023,2,0,0,0,0,0,0,3662.39
6463,2025-04-19,0,1295,650-700,117,28,1135.51,0.229,51.38,3,0.069,1,1,99,0,0,1,0,4142.72
6464,2024-02-06,0,839,600-650,15,20,847.95,0.183,29.12,2,0.072,2,1,129,0,0,0,0,3617.96
6465,2024-08-13,1,38,650-700,27,1,133.55,0.331,151.49,2,1.579,0,0,0,0,0,1,0,278.26
6466,2024-07-12,0,465,650-700,74,17,1296.69,0.246,56.72,2,0.129,6,0,0,0,0,0,0,3357.01
6467,2025-04-29,1,35,700-800,20,3,195.74,0.292,108.92,0,0.0,1,1,79,0,1,0,1,1409.36
6468,2025-09-29,0,98,<600,12,22,1406.65,0.169,139.01,3,0.918,3,0,0,0,0,1,0,3147.12
6469,2024-09-06,0,1018,800+,43,20,853.88,0.0,127.79,4,0.118,3,0,0,0,0,0,0,2481.63
6470,2024-10-09,0,1423,650-700,133,33,359.43,0.372,173.05,2,0.042,4,1,49,1,0,0,0,1492.69
6471,2025-02-02,0,175,700-800,73,27,421.0,0.216,155.96,3,0.514,4,0,0,0,0,0,1,1279.03
6472,2024-07-20,0,565,600-650,88,29,1485.52,0.591,123.96,1,0.053,5,0,0,1,1,1,0,2749.01
6473,2024-12-01,0,496,<600,122,28,1065.68,0.369,48.03,1,0.06,4,1,79,0,0,0,0,2843.82
6474,2025-01-19,0,1418,<600,70,23,1616.92,0.385,144.25,3,0.063,1,1,99,0,0,0,0,4031.72
6475,2025-11-26,0,424,600-650,148,26,781.58,0.157,184.15,3,0.212,6,0,0,0,0,0,0,1862.33
6476,2024-01-22,0,1340,600-650,120,15,1151.46,0.444,0.0,2,0.045,3,0,0,1,0,1,0,2648.07
6477,2025-07-25,0,1386,700-800,156,24,1763.56,0.192,37.07,0,0.0,2,0,0,0,0,0,0,4962.66
6478,2024-11-09,0,691,700-800,86,26,1268.68,0.36,126.04,7,0.304,3,1,79,0,0,0,0,4798.75
6479,2024-04-12,0,1429,800+,164,26,1457.72,0.392,75.09,3,0.063,4,1,49,0,0,0,0,5461.76
6480,2025-07-29,1,64,700-800,20,5,215.4,0.272,233.19,0,0.0,0,0,0,0,0,1,0,564.32
6481,2024-03-10,0,1114,650-700,110,23,670.29,0.074,189.81,5,0.135,1,0,0,0,0,0,0,1566.58
6482,2025-12-21,1,66,600-650,14,5,244.59,0.397,113.85,0,0.0,4,0,0,0,0,0,0,617.27
6483,2025-03-14,0,764,<600,175,30,1370.96,0.284,148.32,2,0.079,6,1,99,0,0,1,0,3332.98
6484,2024-01-12,0,223,700-800,2,32,1298.64,0.238,150.55,2,0.269,2,1,49,1,0,0,0,4959.74
6485,2025-01-08,0,580,600-650,144,27,567.34,0.14,75.62,1,0.052,3,1,49,0,0,0,0,1929.89
6486,2025-08-13,0,177,800+,201,22,1350.76,0.349,132.96,3,0.508,3,1,79,0,0,0,0,5190.76
6487,2025-02-22,0,1001,700-800,117,23,239.6,0.215,238.23,3,0.09,3,0,0,0,1,0,1,501.56
6488,2025-11-16,1,47,<600,4,5,129.49,0.245,147.85,2,1.277,1,0,0,0,0,1,0,258.25
6489,2025-12-08,0,601,650-700,33,25,910.51,0.433,47.0,5,0.25,1,0,0,0,0,0,0,2632.78
6490,2025-09-25,0,890,<600,168,18,1883.19,0.261,108.35,1,0.034,2,1,79,0,0,0,0,4457.68
6491,2025-10-18,0,1155,<600,175,16,1468.21,0.283,150.38,5,0.13,1,1,49,0,0,0,0,3411.29
6492,2025-10-01,0,1190,650-700,93,18,1850.97,0.107,134.01,4,0.101,4,1,79,1,0,0,0,6003.7
6493,2025-11-27,1,5,800+,22,2,292.48,0.638,128.07,2,2.0,2,0,0,0,0,0,0,1153.67
6494,2024-06-01,0,1002,600-650,67,27,1027.25,0.186,0.0,1,0.03,0,1,99,1,0,0,0,3696.51
6495,2024-03-19,1,3,800+,24,0,152.99,0.195,100.51,1,1.0,0,0,0,0,0,0,0,599.95
6496,2025-03-02,0,1397,650-700,146,21,1020.74,0.222,203.68,0,0.0,2,1,99,0,0,0,0,3536.77
6497,2025-03-22,0,366,650-700,74,26,1586.6,0.395,142.56,1,0.082,3,1,49,0,0,0,0,4905.14
6498,2024-04-15,0,202,800+,56,27,982.27,0.442,102.79,2,0.297,1,0,0,0,0,0,1,3125.42
6499,2025-07-21,0,1239,650-700,131,17,1195.44,0.227,235.51,0,0.0,2,0,0,1,0,1,0,3134.97
6500,2025-06-27,0,1123,600-650,50,25,998.88,0.282,2.84,4,0.107,4,0,0,1,0,0,0,2435.71
6501,2024-06-17,0,1353,800+,70,27,692.96,0.175,176.24,3,0.067,2,0,0,0,0,0,0,1870.98
6502,2025-07-12,0,1080,800+,195,17,1378.42,0.344,87.24,2,0.056,0,1,49,0,0,0,0,5035.68
6503,2024-02-14,0,1233,700-800,124,21,1011.19,0.562,51.24,0,0.0,6,1,49,0,0,0,0,3396.03
6504,2024-02-10,0,1106,700-800,37,22,1967.69,0.0,193.3,3,0.081,3,0,0,0,0,1,0,5651.57
6505,2025-05-15,0,1136,650-700,69,22,1257.6,0.424,146.27,0,0.0,3,1,79,0,0,0,0,4404.25
6506,2024-01-29,0,813,700-800,192,21,1039.51,0.504,36.19,7,0.258,3,1,79,0,0,0,0,4279.12
6507,2025-09-12,0,687,650-700,65,19,1324.7,0.147,121.34,4,0.175,1,1,79,0,0,0,0,4435.64
6508,2024-11-15,1,28,650-700,24,1,145.3,0.312,115.0,1,1.0,1,0,0,0,0,0,0,484.73
6509,2024-01-10,0,444,600-650,114,21,715.25,0.252,181.42,4,0.27,5,1,49,0,0,0,0,2158.54
6510,2024-08-01,0,576,650-700,133,26,1516.33,0.551,137.42,3,0.156,0,1,49,0,1,1,0,3699.3
6511,2025-11-13,1,43,700-800,20,2,198.92,0.349,61.52,2,1.395,1,0,0,0,0,0,0,816.72
6512,2024-01-04,1,62,600-650,9,3,163.22,0.15,144.07,2,0.968,1,0,0,0,0,1,0,496.82
6513,2024-07-02,0,1349,600-650,46,22,1389.77,0.485,6.7,2,0.044,3,1,99,0,0,1,0,4511.84
6514,2024-10-04,1,22,<600,3,6,258.74,0.513,30.59,0,0.0,0,0,0,0,0,0,0,596.05
6515,2024-06-16,0,423,650-700,99,31,1213.96,0.094,0.0,1,0.071,3,1,79,1,0,0,0,4485.31
6516,2024-03-26,0,1183,<600,57,31,1146.77,0.092,175.84,4,0.101,1,1,129,0,0,1,1,3337.3
6517,2025-03-06,0,110,650-700,137,27,1071.74,0.296,135.1,4,1.091,4,0,0,0,0,0,0,2530.73
6518,2025-10-30,0,1378,700-800,133,34,1237.85,0.225,74.63,2,0.044,8,1,99,0,0,0,0,5022.89
