customer_id,ref_date,is_new,days_relationship,score_band,recency_days,freq_90d,monetary_90d,weekend_ratio,spend_std_90d,app_interactions_30d,engagement_rate,multimodal_90d,plan_active,plan_price,reactivations_12m,inadimplencia,p_churn_90d,p_convert_30d,ltv_12m_hat,segmento_kmeans,nba_decision,decision_reason
6621,2025-12-11,0,523,700-800,152,29,471.04,0.27,195.35,5,0.287,2,1,129,1,0,0.12906443347939522,0.17139405171827649,1933.515529003859,4,NENHUMA,Baixa propensão; evitar contato
6626,2025-09-02,0,1453,650-700,114,20,959.82,0.327,198.74,0,0.0,4,0,0,0,0,0.16249864563279873,0.13980632579599767,2463.8596466376966,0,NENHUMA,Baixa propensão; evitar contato
6627,2025-08-08,1,84,600-650,22,4,264.11,0.161,250.74,0,0.0,0,0,0,0,0,0.2958907572880595,0.08787924112651586,673.2499093184606,1,NENHUMA,Baixa propensão; evitar contato
6631,2025-08-09,0,790,700-800,105,40,1146.55,0.054,64.23,4,0.152,5,0,0,0,0,0.1708956264469597,0.31737945494291814,3224.8726672504313,0,CASHBACK_LEVE,Ação leve (propensão moderada)
6633,2025-09-23,1,36,700-800,12,2,153.51,0.25,111.73,2,1.667,1,0,0,0,0,0.08308337339739204,0.12653686688720125,380.04844616041606,2,NENHUMA,Baixa propensão; evitar contato
6636,2025-12-05,1,84,700-800,11,2,219.33,0.356,249.37,1,0.357,0,0,0,0,0,0.1290121515083738,0.18657899013363424,656.4794548871421,1,NENHUMA,Baixa propensão; evitar contato
6644,2025-12-28,0,889,700-800,85,26,840.53,0.287,206.96,4,0.135,2,1,129,1,0,0.13322482564614455,0.16247372084162198,3553.2524196203226,0,NENHUMA,Baixa propensão; evitar contato
6645,2025-11-28,0,219,650-700,131,19,863.68,0.326,166.15,2,0.274,3,1,79,1,0,0.1792973433831391,0.11858707834366614,3198.1357466224085,4,NENHUMA,Baixa propensão; evitar contato
6649,2025-12-10,0,780,800+,63,22,1876.09,0.257,125.3,0,0.0,5,1,99,0,0,0.11590787567053439,0.18963231590113008,6094.888883233307,0,NENHUMA,Baixa propensão; evitar contato
6657,2025-12-22,1,30,650-700,4,5,248.83,0.313,198.94,2,2.0,0,0,0,0,0,0.22002921352071605,0.11534564508095321,664.3070484381703,2,NENHUMA,Baixa propensão; evitar contato
6658,2025-11-23,1,28,700-800,9,2,36.61,0.251,88.93,1,1.0,0,0,0,0,0,0.0970714824499458,0.20049704107332372,74.30854291114929,3,NENHUMA,Baixa propensão; evitar contato
6674,2025-11-30,1,56,650-700,21,5,182.79,0.092,43.0,2,1.071,0,0,0,0,0,0.20730375571120513,0.11384311800790195,520.5738805559349,1,NENHUMA,Baixa propensão; evitar contato
6685,2025-07-29,1,32,600-650,11,1,146.15,0.391,109.62,3,2.812,0,0,0,0,0,0.2324767620805396,0.08483038720215628,379.41991501636375,2,NENHUMA,Baixa propensão; evitar contato
6688,2025-11-26,0,817,650-700,11,38,1189.08,0.481,75.95,2,0.073,5,1,99,0,0,0.1606081500763399,0.16358119344704206,4413.205720157386,0,NENHUMA,Baixa propensão; evitar contato
6691,2025-09-20,0,1471,700-800,44,24,860.41,0.174,68.69,2,0.041,4,1,49,0,0,0.10306972530436292,0.1391997776798085,3278.5594431753834,0,NENHUMA,Baixa propensão; evitar contato
6694,2025-11-29,1,32,700-800,9,4,202.24,0.379,73.59,0,0.0,0,0,0,0,0,0.14696092790151732,0.08088946616942451,628.010952426549,3,NENHUMA,Baixa propensão; evitar contato
6697,2025-11-23,0,944,700-800,154,25,1304.99,0.432,54.44,3,0.095,3,0,0,1,0,0.21911885964397174,0.21432855287023206,3699.742451225874,4,NENHUMA,Baixa propensão; evitar contato
6700,2025-08-07,1,66,600-650,18,1,129.62,0.276,29.45,0,0.0,0,0,0,0,0,0.34867165680222867,0.046873264083285834,384.57442905852014,3,NENHUMA,Baixa propensão; evitar contato
6701,2025-07-23,0,1037,600-650,40,25,604.85,0.34,148.69,3,0.087,4,0,0,0,0,0.25657642221406063,0.18165593217101625,1492.8215516338084,0,NENHUMA,Baixa propensão; evitar contato
6706,2025-11-30,0,1204,800+,105,35,569.35,0.313,289.48,2,0.05,3,0,0,1,0,0.1987407258273835,0.31358003517436656,1668.3868426697734,0,CASHBACK_LEVE,Ação leve (propensão moderada)
6707,2025-08-30,0,437,<600,93,29,788.77,0.49,50.76,2,0.137,1,0,0,0,0,0.3206126440103328,0.15518586413370625,1556.5211668183704,4,NENHUMA,Inelegível por risco (inadimplência/score)
6709,2025-08-28,0,1262,800+,33,28,747.87,0.314,185.35,2,0.048,8,0,0,0,0,0.1518539716410037,0.19648778053256022,2159.681719957128,0,NENHUMA,Baixa propensão; evitar contato
6722,2025-12-21,0,1122,600-650,6,25,1037.87,0.361,184.05,3,0.08,5,1,99,0,0,0.16005199929665018,0.20338933675133944,3391.9546353861224,0,NENHUMA,Baixa propensão; evitar contato
6726,2025-12-01,0,1100,650-700,152,24,556.88,0.527,155.0,2,0.055,1,0,0,1,0,0.2599438618808288,0.23326646033091944,1487.1153348833282,4,NENHUMA,Baixa propensão; evitar contato
6741,2025-07-26,0,1469,600-650,104,31,1148.26,0.544,60.78,4,0.082,2,1,79,2,0,0.21634210358547507,0.13187208393069597,3510.364966168449,4,NENHUMA,Baixa propensão; evitar contato
6745,2025-07-17,1,35,650-700,5,5,247.62,0.263,86.05,2,1.714,2,0,0,0,0,0.20657523902091104,0.15552204322675317,673.8569216271583,2,NENHUMA,Baixa propensão; evitar contato
6749,2025-12-17,0,291,600-650,122,31,1059.82,0.565,233.41,3,0.309,0,0,0,0,0,0.30473133629560517,0.2873903123704451,2389.1213905106197,4,CASHBACK_LEVE,Ação leve (propensão moderada)
6755,2025-08-23,0,873,<600,170,21,1100.07,0.003,120.48,5,0.172,3,1,79,0,0,0.32142013441121375,0.10239294329873343,2963.9724813474563,0,NENHUMA,Inelegível por risco (inadimplência/score)
6756,2025-10-17,0,158,600-650,178,30,1486.61,0.242,91.69,2,0.38,5,1,79,1,0,0.21266371475697426,0.13073913996460312,4489.438805566281,4,NENHUMA,Baixa propensão; evitar contato
6757,2025-09-12,1,60,<600,19,2,173.18,0.206,85.06,1,0.5,2,0,0,0,0,0.4504220317775232,0.08429869548398386,377.3868005859182,3,NENHUMA,Inelegível por risco (inadimplência/score)
6758,2025-11-06,0,507,600-650,76,29,1011.42,0.479,95.73,0,0.0,3,0,0,0,0,0.3100444251903431,0.1715753392459943,2294.955860657055,4,NENHUMA,Baixa propensão; evitar contato
6763,2025-09-18,0,215,<600,11,31,505.14,0.272,137.59,1,0.14,2,1,79,0,0,0.24168901219348482,0.17496545743531505,1993.8713401428902,0,NENHUMA,Inelegível por risco (inadimplência/score)
6766,2025-10-16,0,1081,700-800,68,31,892.54,0.447,140.76,5,0.139,3,1,49,1,0,0.14817775298868197,0.184561166712847,3386.6413928937964,0,NENHUMA,Baixa propensão; evitar contato
6767,2025-09-18,0,138,700-800,28,26,1913.17,0.346,146.8,5,1.087,5,0,0,0,0,0.157009225016356,0.2546902537141479,5455.8936775570955,0,CASHBACK_LEVE,Ação leve (propensão moderada)
6770,2025-12-29,1,54,700-800,25,4,310.76,0.03,211.59,1,0.556,1,0,0,0,0,0.13854885635299657,0.1565626081163004,772.8746483254666,1,NENHUMA,Baixa propensão; evitar contato
6775,2025-10-28,0,1441,700-800,105,32,876.7,0.437,72.56,1,0.021,1,0,0,1,0,0.19934910878987636,0.21176834194555116,2570.278898826839,4,NENHUMA,Baixa propensão; evitar contato
6778,2025-10-28,1,32,800+,10,2,159.44,0.506,75.73,3,2.812,1,0,0,0,0,0.09880314901245149,0.13641941505865163,489.43524311003506,2,NENHUMA,Baixa propensão; evitar contato
6783,2025-07-01,0,966,600-650,180,25,1183.25,0.111,133.7,1,0.031,4,1,49,1,0,0.26539683140692893,0.12480491766753625,3474.025823019112,0,NENHUMA,Baixa propensão; evitar contato
6785,2025-12-13,0,502,650-700,3,24,450.21,0.457,164.13,0,0.0,5,1,49,0,0,0.20719761150071195,0.17149399670762452,1709.5769564522418,0,NENHUMA,Baixa propensão; evitar contato
6789,2025-11-22,0,319,600-650,190,16,1293.17,0.343,50.72,3,0.282,1,1,79,0,0,0.17077406803043735,0.1542049674237417,3782.760883854395,4,NENHUMA,Baixa propensão; evitar contato
6796,2025-12-30,0,471,700-800,1,25,1335.43,0.206,111.25,2,0.127,2,1,99,1,0,0.10665485496797883,0.19008367063876438,5296.365954966765,0,NENHUMA,Baixa propensão; evitar contato
6797,2025-07-28,0,537,650-700,172,28,747.51,0.253,320.71,4,0.223,1,0,0,1,0,0.20796317720713922,0.2996802660023165,1963.1376152294658,4,CASHBACK_LEVE,Ação leve (propensão moderada)
6801,2025-12-15,0,1017,650-700,45,25,796.77,0.283,87.32,1,0.029,2,1,79,0,0,0.10190611792300824,0.14701111214607004,3028.6209814935537,0,NENHUMA,Baixa propensão; evitar contato
6802,2025-12-22,0,1046,600-650,24,27,520.86,0.189,145.08,4,0.115,1,0,0,1,0,0.2890282242123991,0.16429303342452153,1267.4171714485378,0,NENHUMA,Baixa propensão; evitar contato
6809,2025-10-08,1,81,650-700,24,5,74.34,0.329,84.37,2,0.741,0,0,0,0,0,0.16316366723297515,0.21683416017821822,227.50726300762454,3,NENHUMA,Baixa propensão; evitar contato
6812,2025-07-05,1,10,<600,5,3,164.78,0.499,138.85,0,0.0,2,0,0,0,0,0.40130191196520887,0.07728557656688921,347.378636997095,3,NENHUMA,Inelegível por risco (inadimplência/score)
6816,2025-10-31,0,1149,700-800,8,18,1036.42,0.463,65.63,7,0.183,4,0,0,1,0,0.21073996944450862,0.25546971555529646,3136.649233640688,0,CASHBACK_LEVE,Ação leve (propensão moderada)
6818,2025-07-09,1,45,800+,4,1,156.65,0.363,189.57,0,0.0,0,0,0,0,0,0.17163395621077446,0.10272500979362062,441.75667660097184,3,NENHUMA,Baixa propensão; evitar contato
6819,2025-10-06,0,775,700-800,170,27,575.59,0.301,97.62,0,0.0,3,0,0,0,0,0.11468237081110438,0.12289650878290097,1625.4474409569382,4,NENHUMA,Baixa propensão; evitar contato
6820,2025-09-20,0,1082,650-700,73,28,847.57,0.31,208.62,3,0.083,2,0,0,0,0,0.24714218475263353,0.1758329981478939,2253.009540902371,0,NENHUMA,Baixa propensão; evitar contato
6821,2025-08-28,0,202,650-700,167,22,1034.21,0.212,0.0,4,0.594,1,1,99,0,0,0.14928306888295284,0.10398647257041917,4005.268917998008,4,NENHUMA,Baixa propensão; evitar contato
6825,2025-11-30,1,15,700-800,24,2,146.29,0.343,135.75,1,1.0,0,0,0,0,0,0.07443219564195443,0.07612083253099539,400.2334574022423,3,NENHUMA,Baixa propensão; evitar contato
6826,2025-10-06,1,37,800+,1,1,182.12,0.074,130.08,0,0.0,0,0,0,0,0,0.10226006769329589,0.1700322747628143,562.3710847707318,1,NENHUMA,Baixa propensão; evitar contato
6827,2025-12-06,1,53,<600,10,2,54.49,0.231,125.06,2,1.132,0,0,0,0,0,0.39761798457896236,0.15831072984483824,148.8574551582645,1,NENHUMA,Inelegível por risco (inadimplência/score)
6829,2025-09-18,0,1014,700-800,196,32,1149.14,0.345,0.0,0,0.0,1,1,49,0,0,0.10450555291969553,0.15549528291556744,4022.196437649502,4,NENHUMA,Baixa propensão; evitar contato
6833,2025-12-29,0,121,<600,7,23,1484.24,0.484,50.88,2,0.496,3,1,99,1,0,0.260287211939131,0.10607085074000291,3803.41414207873,0,NENHUMA,Inelegível por risco (inadimplência/score)
6850,2025-12-27,1,86,650-700,11,3,48.33,0.182,112.19,0,0.0,1,1,99,0,0,0.136091386142759,0.1563221467457721,1070.663274067183,1,NENHUMA,Baixa propensão; evitar contato
6851,2025-07-12,0,814,700-800,147,24,239.56,0.08,149.82,2,0.074,3,1,79,1,0,0.1151332031651433,0.14242939552309672,1388.6218616978458,0,NENHUMA,Baixa propensão; evitar contato
6853,2025-11-07,1,81,700-800,6,2,109.6,0.229,78.93,0,0.0,0,0,0,0,0,0.15360627262061166,0.09937652672882832,319.8399358718393,3,NENHUMA,Baixa propensão; evitar contato
6856,2025-11-02,0,339,650-700,179,16,1501.71,0.375,194.16,3,0.265,5,0,0,1,0,0.1908908442120042,0.2438618635208099,3795.4248649620768,4,NENHUMA,Baixa propensão; evitar contato
6861,2025-07-26,0,633,650-700,1,32,893.18,0.274,104.61,5,0.237,3,1,99,1,0,0.14762907934072317,0.17687383256895978,3570.5131935222817,0,NENHUMA,Baixa propensão; evitar contato
6863,2025-10-01,0,422,700-800,61,31,519.15,0.28,159.31,2,0.142,1,1,79,0,0,0.07320213563343213,0.2135353717378971,1990.1820560538506,0,NENHUMA,Baixa propensão; evitar contato
6864,2025-12-06,0,124,650-700,176,20,1376.56,0.407,44.17,6,1.452,4,0,0,1,0,0.17028109788445914,0.20875818758763628,3663.5971500639625,4,NENHUMA,Baixa propensão; evitar contato
6870,2025-12-16,0,196,650-700,208,27,1405.67,0.501,185.81,5,0.765,1,1,49,0,0,0.17746759387999114,0.17137682069639565,4548.723457514967,4,NENHUMA,Baixa propensão; evitar contato
6877,2025-10-28,0,1209,700-800,138,20,362.15,0.273,104.8,2,0.05,2,1,99,0,1,0.18332776139778895,0.14743114226222687,2042.5344793513525,4,NENHUMA,Inelegível por risco (inadimplência/score)
6886,2025-09-09,0,865,700-800,78,20,1832.3,0.438,142.51,1,0.035,1,1,49,0,0,0.1883099766962055,0.1777862695052488,6166.825672369147,4,NENHUMA,Baixa propensão; evitar contato
6889,2025-11-11,0,441,600-650,161,17,1100.39,0.32,76.62,2,0.136,4,1,79,1,0,0.18784202600290997,0.09897271744862546,3367.7516524606463,4,NENHUMA,Baixa propensão; evitar contato
6890,2025-11-14,0,910,600-650,23,27,1187.91,0.38,58.74,2,0.066,1,1,79,0,0,0.1307990933782476,0.1883416702811389,3678.465579163663,0,NENHUMA,Baixa propensão; evitar contato
6891,2025-12-26,0,605,700-800,43,21,1086.79,0.472,93.21,3,0.149,3,1,49,0,0,0.14682199656939654,0.13724799141982377,3975.2641367034107,0,NENHUMA,Baixa propensão; evitar contato
6893,2025-09-04,1,24,700-800,2,4,171.77,0.348,236.71,1,1.0,0,0,0,0,0,0.10063915484168875,0.13522498125684915,509.1753849314717,1,NENHUMA,Baixa propensão; evitar contato
6896,2025-08-31,0,466,600-650,86,32,695.52,0.347,164.17,4,0.258,7,0,0,0,0,0.23799261165536797,0.27041199634558244,1632.8694714543064,0,CASHBACK_LEVE,Ação leve (propensão moderada)
6899,2025-07-19,1,59,<600,4,3,109.45,0.246,133.24,3,1.525,0,0,0,0,0,0.42667308452318464,0.10053633931936523,268.57127542891703,2,NENHUMA,Inelegível por risco (inadimplência/score)
6900,2025-07-06,1,62,650-700,24,0,97.79,0.141,131.86,1,0.484,0,1,99,0,0,0.18593011889226446,0.14606826920137655,1139.9702883429745,1,NENHUMA,Baixa propensão; evitar contato
6904,2025-07-04,0,884,650-700,191,33,789.11,0.272,75.79,1,0.034,1,0,0,1,0,0.22820580304533625,0.19867915883967394,2026.9475246509621,4,NENHUMA,Baixa propensão; evitar contato
6908,2025-12-06,0,1096,700-800,130,25,1632.92,0.247,183.38,3,0.082,1,1,79,0,0,0.10698221449558039,0.2018255916436883,5622.787939108823,4,NENHUMA,Baixa propensão; evitar contato
6910,2025-10-16,0,755,650-700,95,31,1096.16,0.324,100.22,2,0.079,2,1,79,0,0,0.1696494918255759,0.18223338965900385,3834.5643627749864,4,NENHUMA,Baixa propensão; evitar contato
6911,2025-08-31,0,925,650-700,160,31,313.65,0.3,228.88,2,0.065,3,1,99,0,0,0.18460902344496283,0.19128057673146284,1714.4441753385279,4,NENHUMA,Baixa propensão; evitar contato
6922,2025-09-25,0,880,<600,149,33,332.0,0.191,179.08,4,0.136,6,1,49,0,1,0.330174701890548,0.21079631988527736,1477.5358077328053,0,NENHUMA,Inelegível por risco (inadimplência/score)
6931,2025-07-25,0,210,800+,197,26,1268.01,0.32,0.0,3,0.429,2,1,99,1,0,0.0844723889490835,0.12353326248568149,4974.842545595868,4,NENHUMA,Baixa propensão; evitar contato
6932,2025-12-23,0,1136,800+,199,25,1260.78,0.407,74.55,2,0.053,4,1,79,0,0,0.0796942481623357,0.1505574069872303,4711.214788026198,4,NENHUMA,Baixa propensão; evitar contato
6933,2025-11-15,0,257,650-700,36,29,1109.23,0.311,74.12,3,0.35,3,1,129,1,1,0.19195036218771921,0.16860180787886142,3857.6048660380584,0,NENHUMA,Inelegível por risco (inadimplência/score)
6939,2025-12-19,0,328,800+,11,30,989.99,0.445,123.57,2,0.183,7,0,0,1,0,0.14180476845687096,0.2748684154371201,2969.883087836815,0,CASHBACK_LEVE,Ação leve (propensão moderada)
6941,2025-11-01,1,87,650-700,9,6,117.44,0.27,76.46,1,0.345,0,1,79,0,0,0.1369293101340235,0.10275658440356102,1010.6709935851867,3,NENHUMA,Baixa propensão; evitar contato
6942,2025-11-29,0,463,700-800,105,19,772.31,0.203,48.67,2,0.13,1,1,79,0,0,0.09821911483543365,0.1690284365788477,3017.3537240579203,0,NENHUMA,Baixa propensão; evitar contato
6948,2025-08-26,0,1313,700-800,146,29,1141.85,0.335,224.02,2,0.046,4,0,0,2,0,0.2442944490008236,0.22470275307453502,3154.6279772068488,4,NENHUMA,Baixa propensão; evitar contato
6949,2025-08-23,0,378,650-700,86,22,1420.66,0.295,173.17,2,0.159,3,1,79,1,0,0.19772601591371053,0.14760105387133898,4787.7856903313905,0,NENHUMA,Baixa propensão; evitar contato
6951,2025-12-25,1,50,650-700,6,5,67.3,0.143,99.96,0,0.0,0,1,49,0,0,0.15495140856655762,0.15124892620069622,757.3393497130385,1,NENHUMA,Baixa propensão; evitar contato
6958,2025-12-05,0,490,650-700,7,20,1340.32,0.264,120.27,4,0.245,4,1,99,0,0,0.120508031732932,0.18532809668815817,4855.680399660972,0,NENHUMA,Baixa propensão; evitar contato
6959,2025-10-31,1,16,800+,4,0,167.77,0.204,188.93,1,1.0,1,0,0,0,0,0.13705679026662054,0.11267319334498353,542.6116034280652,1,NENHUMA,Baixa propensão; evitar contato
6961,2025-10-19,1,73,<600,26,2,107.28,0.476,157.09,1,0.411,0,0,0,0,0,0.34664274636318954,0.0922770593213488,239.7639758658339,3,NENHUMA,Inelegível por risco (inadimplência/score)
6972,2025-09-03,1,81,700-800,4,1,177.3,0.225,70.72,0,0.0,0,0,0,0,0,0.1400975123153749,0.13374624392523257,573.6761629910037,3,NENHUMA,Baixa propensão; evitar contato
6981,2025-08-13,0,942,600-650,24,31,963.27,0.093,251.08,5,0.159,6,0,0,1,0,0.22324369182902928,0.28719997103717654,2211.9767049739085,0,CASHBACK_LEVE,Ação leve (propensão moderada)
6982,2025-07-02,1,39,650-700,1,1,201.21,0.429,172.59,1,0.769,0,0,0,0,0,0.22088204487156723,0.13154769830911214,553.6216362719852,3,NENHUMA,Baixa propensão; evitar contato
6990,2025-11-15,0,598,650-700,117,24,651.7,0.287,139.49,0,0.0,4,0,0,0,0,0.12073609564179281,0.12741584348250537,1674.6693116868194,0,NENHUMA,Baixa propensão; evitar contato
6999,2025-08-11,0,809,<600,27,36,1484.19,0.432,139.69,2,0.074,5,1,99,1,0,0.3019404707809365,0.17000926296877597,3793.7332359188977,0,NENHUMA,Inelegível por risco (inadimplência/score)
7002,2025-10-05,0,1417,<600,164,27,778.44,0.179,66.05,3,0.064,5,1,99,0,0,0.29232866577131317,0.11550853912641347,2340.7623582135243,0,NENHUMA,Inelegível por risco (inadimplência/score)
7003,2025-07-30,0,706,800+,3,28,854.88,0.417,149.33,1,0.042,5,0,0,0,0,0.17474114765888007,0.18833940114823183,2528.4991618497124,0,NENHUMA,Baixa propensão; evitar contato
7006,2025-12-29,1,5,600-650,15,0,188.7,0.259,77.64,0,0.0,0,0,0,0,0,0.28968057547413395,0.044733837256409385,506.3804196615246,3,NENHUMA,Baixa propensão; evitar contato
7016,2025-12-10,0,1011,650-700,96,30,1064.31,0.482,42.79,0,0.0,4,0,0,0,0,0.11756373021738818,0.18903128920404147,2774.00539229139,4,NENHUMA,Baixa propensão; evitar contato
7017,2025-07-27,1,71,<600,4,3,80.37,0.354,183.94,2,0.845,1,0,0,0,1,0.3280716452851658,0.15088286627390343,221.35374590584183,3,NENHUMA,Inelegível por risco (inadimplência/score)
7019,2025-10-10,0,622,700-800,162,32,509.04,0.313,94.03,4,0.193,0,0,0,1,0,0.1649203119070632,0.2605875762824517,1317.1804718271553,4,CASHBACK_LEVE,Ação leve (propensão moderada)
7022,2025-11-27,0,263,700-800,30,31,2026.11,0.205,135.37,2,0.228,3,0,0,0,0,0.18350697228728283,0.3174188700601885,5647.196683971422,0,CASHBACK_LEVE,Ação leve (propensão moderada)
7029,2025-10-21,1,33,600-650,13,2,151.42,0.281,99.54,2,1.818,0,0,0,0,0,0.22809679110502049,0.07908933493974923,372.51568967452266,2,NENHUMA,Baixa propensão; evitar contato
7032,2025-11-30,0,1327,650-700,166,27,1092.67,0.418,89.58,3,0.068,6,0,0,2,0,0.20879506139742643,0.24856708830588645,2819.2484405036957,4,NENHUMA,Baixa propensão; evitar contato
7037,2025-12-12,1,61,700-800,28,3,191.31,0.295,66.38,1,0.492,0,0,0,0,0,0.15878229623147302,0.09590075218928304,563.1038595828062,3,NENHUMA,Baixa propensão; evitar contato
7038,2025-08-21,0,1103,600-650,207,24,1569.77,0.04,127.68,3,0.082,2,1,79,1,0,0.1731048551019205,0.18630864021667334,4579.325374526704,4,NENHUMA,Baixa propensão; evitar contato
7039,2025-09-14,0,862,700-800,87,25,867.97,0.303,135.86,2,0.07,1,1,79,0,0,0.11110436999122698,0.1794412288822291,3433.248378679037,0,NENHUMA,Baixa propensão; evitar contato
7040,2025-11-18,0,695,600-650,182,32,1123.29,0.347,220.96,1,0.043,2,1,79,0,0,0.24315161631700657,0.183377587960697,3453.835843154872,4,NENHUMA,Baixa propensão; evitar contato
7042,2025-07-02,0,396,700-800,185,25,950.78,0.458,196.62,4,0.303,4,0,0,0,0,0.169562355716425,0.35679778987824384,2589.380957026552,4,UPSELL_PLANO,Upsell (alto LTV e boa propensão)
7045,2025-10-09,0,698,800+,143,20,1808.0,0.511,89.01,2,0.086,5,0,0,0,0,0.20314336477617898,0.24287167650841046,5010.910176178392,4,NENHUMA,Baixa propensão; evitar contato
7047,2025-07-03,0,1093,<600,49,18,1160.86,0.133,31.62,6,0.165,6,0,0,0,0,0.3375290718592356,0.1681851857624019,2288.616258058062,0,NENHUMA,Inelegível por risco (inadimplência/score)
7049,2025-09-05,0,1030,600-650,165,19,1064.66,0.111,141.49,4,0.117,3,1,79,1,0,0.2180373222322112,0.10113842893161361,3296.9778100744543,0,NENHUMA,Baixa propensão; evitar contato
7053,2025-11-07,0,1481,700-800,39,26,909.57,0.238,111.39,2,0.041,4,1,129,1,0,0.12747491346023013,0.14233222765243037,3822.9841074755846,0,NENHUMA,Baixa propensão; evitar contato
7056,2025-08-12,0,1387,600-650,74,23,738.56,0.257,23.03,7,0.151,5,0,0,0,1,0.2472853634517779,0.20692117184475953,1760.7491888754023,0,NENHUMA,Inelegível por risco (inadimplência/score)
7057,2025-10-04,0,1422,700-800,27,23,870.88,0.347,129.01,3,0.063,4,1,49,1,0,0.13052554268399755,0.18374500561903817,3345.9103994057837,0,NENHUMA,Baixa propensão; evitar contato
7075,2025-10-04,0,320,700-800,116,22,1341.74,0.176,226.38,2,0.188,2,0,0,0,0,0.1477573032262492,0.2256322084105566,3604.6451576082945,0,NENHUMA,Baixa propensão; evitar contato
7076,2025-10-06,0,758,600-650,95,29,942.75,0.486,38.72,5,0.198,3,1,49,1,0,0.2466984921415989,0.1510945330382057,2873.526819941926,4,NENHUMA,Baixa propensão; evitar contato
7079,2025-09-25,0,1020,600-650,43,29,1447.12,0.37,87.53,2,0.059,3,0,0,0,0,0.23767538399145932,0.1699574788455464,3453.0483525022896,0,NENHUMA,Baixa propensão; evitar contato
7080,2025-12-14,0,742,<600,42,32,1099.0,0.123,0.0,2,0.081,6,1,99,1,0,0.26272288808416666,0.1653428651842285,2991.4165405967565,0,NENHUMA,Inelegível por risco (inadimplência/score)
